CWNS_NUM,FACILITY_ID,STATE,CURRENT_DESIGN_FLOW,FUTURE_DESIGN_FLOW,FACILITY_NAME,FACILITY_TYPE,CITY,LATITUDE,LONGITUDE,PRIMARY_COUNTY,SECONDARY_COUNTY,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SMALL_COMMUNITY_IND,AUTHORITY,PRES_EFFLUENT_TREATMENT_LEVEL,PROJ_EFFLUENT_TREATMENT_LEVEL
48000237001,1182864,TX,0.48,0.48,Friona WWTP,Treatment Plant,Friona,34.640694,-102.726631,#N/A,#N/A,#N/A,#N/A,N,FRIONA,Secondary,Secondary
48001043001,1182900,TX,0.06,0.06,Dell City WWTP,Collection: Separate Sewers,Dell City,31.9267,-105.1906,#N/A,#N/A,#N/A,#N/A,N,DELL CITY,Secondary,Secondary
48007040003,1183860,TX,0.64,0.64,Timberwood WWTP,Treatment Plant,Humble,30.00103,-95.274467,#N/A,#N/A,#N/A,#N/A,N,HUMBLE,Secondary,Secondary
48007087001,1183910,TX,0.52,0.52,Channelwood WWTP,Collection: Separate Sewers,Channelview,29.6838,-95.0984,#N/A,#N/A,#N/A,#N/A,N,HARRIS CO FWSD # 47,Secondary,Secondary
48008048001,1184395,TX,1.2,1.725,Boerne WWTP,Collection: Separate Sewers,Boerne,29.788917,-98.714194,#N/A,#N/A,#N/A,#N/A,N,CITY OF BOERNE,Secondary,Secondary
48008068002,1184410,TX,0.42,0.42,Milam Street WWTP,Treatment Plant,Karnes City,28.5339,-97.5423,#N/A,#N/A,#N/A,#N/A,N,CITY OF KARNES CITY,Secondary,Secondary
51000225005,1192850,VA,0.23,0.23,PURKINS CORNER STP,Collection: Separate Sewers,King George,38.253611,-77.156389,#N/A,#N/A,#N/A,#N/A,N,King George County Service Authority,Advanced,Advanced
51000235002,1192861,VA,10,10,AQUIA REGIONAL STP,Treatment Plant,Stafford,38.44636,-77.39547,Stafford,#N/A,02070011,Lower Potomac,N,Stafford County Board of Supervisors,Advanced,Advanced
42005113001,1196611,PA,2.05,2.05,SAXONBURG AREA STP,Collection: Separate Sewers,Renfrew,40.749,-79.8442,Butler,#N/A,05030105,Connoquenessing,N,Saxonburg Area Authority,Advanced,Advanced
17000664002,410534,IL,4,4,McHenry South WWTP,Treatment Plant,Mchenry,42.325,-88.256,McHenry,#N/A,07120006,Upper Fox,N,City of McHenry,Advanced,Advanced
27044000112,422338,MN,0.052,0.052,CRANE LAKE WWTP,Treatment Plant,Crane Lake,48.25566577,-92.4806036,#N/A,#N/A,#N/A,#N/A,Y,Crane Lake Water & Sanitary District,Advanced,Advanced
29001237048,460549,MO,0.02,0,Highfield Acres Lagoon,Collection: Interceptor Sewers,Columbia,38.9578,-92.2348,Boone,#N/A,10300102,Lower Missouri-Moreau,N,City of Columbia,Advanced,0
35000000018,493901,NM,0.167,0.167,"TAOS SKI VALLEY, VILLAGE OF",Collection: Separate Sewers,Taos Ski Valley,36.5966,-105.4544,Taos,#N/A,13020101,Upper Rio Grande,Y,"TAOS SKI VALLEY, VILLAGE OF",Advanced,Advanced
10000018001,1066466,DE,1.5,1.5,Lewes WWTF,Treatment Plant,Lewes,38.7773,-75.1319,Sussex,#N/A,02040303,Chincoteague,N,LEWES Board of Public Works,Advanced,Advanced
54001720001,1094862,WV,0.15,0.15,ENLARGED HEPZIBAH PSD - ERIE WWTP,Collection: Separate Sewers,Hepzibah,39.344,-80.3223,#N/A,#N/A,#N/A,#N/A,Y,ENLARGED HEPZIBAH PSD,Secondary,Secondary
54002408001,1094969,WV,0.125,0.25,FARMINGTON WWTP,Treatment Plant,Farmington,39.5111,-80.25,Marion,#N/A,05020003,Upper Monongahela,Y,FARMINGTON CITY OF,Secondary,Secondary
54003011001,1095061,WV,12,20,MORGANTOWN - STAR CITY WWTP,Collection: Combined Sewers,Morgantown,39.65673,-79.992268,Monongalia,#N/A,05020003,Upper Monongahela,N,Morgantown Utility Board,Advanced,Advanced
26000065001,1088349,MI,1.5,1.5,MASON WWTP,Treatment Plant,Mason,42.5875,-84.443,Ingham,#N/A,04050004,Upper Grand,N,"MASON, CITY OF",Advanced,Advanced
26000132001,1088375,MI,0.07,0.07,PLAINFIELD TWP WWSL,Collection: Separate Sewers,Hale,44.3833,-83.7872,#N/A,#N/A,#N/A,#N/A,N,PLAINFIELD TWP,Secondary,Secondary
26000159001,1088395,MI,0.2,0.2,FULTON TWP WWSL,Collection: Separate Sewers,Perrinton,43.12,-84.7169,#N/A,#N/A,#N/A,#N/A,N,FULTON TWP SAN BD,Secondary,Secondary
26000170001,1088407,MI,0.15,0.15,ELKTON WWSL,Treatment Plant,Elkton,43.833,-83.1712,#N/A,#N/A,#N/A,#N/A,N,"ELKTON, VILLAGE OF",Secondary,Secondary
26000491001,1088554,MI,0.1,0.1,PORT SANILAC,Collection: Separate Sewers,Port Sanilac,43.4242,-82.5603,#N/A,#N/A,#N/A,#N/A,N,"PORT SANILAC, CITY OF",Secondary,Secondary
26000515001,1088568,MI,6,6,MT CLEMENS WWTP,Collection: Combined Sewers,Mount Clemens,42.6019,-82.8635,#N/A,#N/A,#N/A,#N/A,N,MT CLEMENS WASTEWATER TRE,Advanced,Advanced
26000935001,1088656,MI,1.8,1.8,FRANKENMUTH STP,Treatment Plant,Frankenmuth,43.325,-83.7444,Saginaw,#N/A,04080205,Cass,N,FRANKENMUTH WWTP,Advanced,Advanced
26002085001,1088756,MI,2.2,2.2,PAW PAW LAKE WWTP,Collection: Separate Sewers,Coloma,42.1973,-86.3106,#N/A,#N/A,#N/A,#N/A,N,PAW PAW LAKE SD,Advanced,Advanced
26003079001,1088884,MI,1,1,SAUGATUCK WWTP,Treatment Plant,Saugatuck,42.655,-86.1783,#N/A,#N/A,#N/A,#N/A,N,Kalamazoo Lakes Water and Sewer Authority,Advanced,Advanced
26003131001,1088918,MI,0.09,0.09,STANNARD TWP STP,Treatment Plant,Bruce Crossing,46.5444,-89.1819,#N/A,#N/A,#N/A,#N/A,N,STANNARD TWP,Secondary,Secondary
26004011001,1089033,MI,0.07,0.07,"OTISVILLE LAGOON, CS",Collection: Separate Sewers,Otisville,43.1731,-83.5422,#N/A,#N/A,#N/A,#N/A,N,GENESEE CO. DRAIN COMM.,Advanced,Advanced
25000152001,1092433,MA,0.275,0.275,Northfield Sewerage Collection System and WWTF,Treatment Plant,Northfield,42.701976,-72.458138,Franklin,#N/A,01080201,Middle Connecticut,N,Northfield Board of Sewer Commissioners,Secondary,Secondary
25000189001,1092473,MA,1.3,1.3,Salisbury Sewerage Collection System and WWTF,Treatment Plant,Salisbury,42.840211,-70.884776,Essex,#N/A,01070006,Merrimack River (Legacy),N,Salisbury Dept of Public Works,Secondary,Secondary
50000015001,1094064,VT,0.15,0.15,Brighton WWTF,Treatment Plant,Island Pond,44.813335,-71.890092,Essex,#N/A,04150500,0,Y,"Brighton, Town of",Secondary,Secondary
50000061001,1094111,VT,8.1,8.1,Rutland City WWTF,Treatment Plant,Rutland,43.603904,-72.993577,Rutland,#N/A,02010002,Otter,N,"Rutland, City of",Advanced,Advanced
50000098001,1094148,VT,0.076,0.076,Lunenburg FD2 WWTF,Treatment Plant,Gilman,44.41235,-71.71851,#N/A,#N/A,#N/A,#N/A,Y,Lunenburg Dire District No 2,Secondary,Secondary
54001207001,1094799,WV,0.05,0.05,MNTN TOP PSD - BAYARD WWTP,Collection: Separate Sewers,Bayard,39.2745,-79.3626,Grant,#N/A,02070002,North Branch Potomac,Y,MOUNTAIN TOP PSD,Secondary,Secondary
54004801002,1095264,WV,0.1,0.1,FRIENDLY PSD WWTP,Collection: Separate Sewers,Friendly,39.5217,-81.0565,#N/A,#N/A,#N/A,#N/A,Y,FRIENDLY PSD,Secondary,Secondary
40000618001,408705,OK,0.01,0.01,HANNA PWA WWT,Collection: Separate Sewers,Hanna,35.2101,-95.8852,#N/A,#N/A,#N/A,#N/A,N,HANNA PUBLIC WORKS AUTHORITY,Secondary,Secondary
06006009001,1175862,CA,18,18,Victor Valley Regional WWRP,Collection: Pump Stations,Victorville,34.608486,-117.355571,San Bernardino,#N/A,18090208,Mojave,N,"VICTOR VALLEY WWRA, RWWTP",Advanced,Advanced
06007010001,1175920,CA,1.138,1.138,Blythe Regional WWTF,Collection: Separate Sewers,Blythe,33.612747,-114.597847,#N/A,#N/A,#N/A,#N/A,N,"BLYTHE, CITY OF",Secondary,Secondary
28000845001,1160386,MS,2.97,2.97,MORTON POTW,Treatment Plant,Morton,32.362582,-89.630551,Scott,#N/A,03180002,Middle Pearl-Strong,N,MORTON POTW,Advanced,Advanced
41000070001,1164332,OR,2,2,BAKER CITY WWTP,Collection: Separate Sewers,Baker City,44.8168,-117.8293,Baker,#N/A,17050203,Powder,Y,"BAKER CITY ,CITY OF",Secondary,Secondary
41000071001,1164333,OR,3,4,LEBANON STP,Collection: Separate Sewers,Lebanon,44.549,-122.8899,Linn,#N/A,17090006,South Santiam,N,"LEBANON, CITY OF",Secondary,Secondary
41000157001,1164400,OR,0.197,0.197,HALSEY STP,Treatment Plant,Halsey,44.3883,-123.1167,Linn,#N/A,17090003,Upper Willamette,Y,"HALSEY, CITY OF",Secondary,Secondary
41000164001,1164405,OR,3.17,3.17,HERMISTON Recycled Water Plant,Treatment Plant,Hermiston,45.8614,-119.3123,Umatilla,#N/A,17070103,Umatilla,N,HERMISTON  STP,Advanced,Advanced
48001119001,1182920,TX,10.4,10.4,McAllen WWTP #2,Collection: Separate Sewers,Mcallen,26.1975,-98.2506,#N/A,#N/A,#N/A,#N/A,N,MCALLEN,Secondary,Secondary
48001166002,1182961,TX,0.012,0.045,Rio Bravo WWTP,Treatment Plant,Laredo,27.463043,-99.467232,Webb,#N/A,13080002,San Ambrosia-Santa Isabel,N,VALLEY MUD #2,Secondary,Secondary
48003011002,1183175,TX,3.05,3.05,Northwest WWTP - Copperas Cove,Treatment Plant,Copperas Cove,31.1378,-97.9014,#N/A,#N/A,#N/A,#N/A,N,CITY OF COPPERAS COVE,Secondary,Secondary
48004216001,1183469,TX,0.207,0.207,Kerens WWTP,Collection: Separate Sewers,Kerens,32.1168,-96.2319,#N/A,#N/A,#N/A,#N/A,N,CITY OF KERENS,Secondary,Secondary
48004269002,1183493,TX,3.39,7,Stewart Creek WWTP - The Colony,Treatment Plant,The Colony,33.1042,-96.8894,#N/A,#N/A,#N/A,#N/A,N,CITY OF THE COLONY,Secondary,Secondary
48007719001,1184234,TX,4.87,4.87,Ponderosa Central WWTP,Treatment Plant,Houston,30.0272,-95.4661,#N/A,#N/A,#N/A,#N/A,N,PONDEROSA JOINT POWERS AGENCY,Secondary,Secondary
48008071001,1184412,TX,1.1,1.1,Lockhart & GBRA,Collection: Separate Sewers,Lockhart,29.884,-97.6639,#N/A,#N/A,#N/A,#N/A,N,CITY OF LOCKHART AND GUADALUPE,Secondary,Secondary
51000091001,1192677,VA,3.6,3.6,ALTAVISTA STP,Treatment Plant,Altavista,37.10922,-79.285,Campbell,#N/A,03010101,Upper Roanoke,N,Town of Altavista,Secondary,Secondary
51000100001,1192687,VA,1.12,1.12,ORANGE STP,Collection: Separate Sewers,Orange,38.261,-78.15161,#N/A,#N/A,#N/A,#N/A,Y,Town of Orange,Advanced,Advanced
51000104001,1192690,VA,6,6,CULPEPER S T P,Treatment Plant,Culpeper,38.481944,-78.009722,Culpeper,#N/A,02080103,Rapidan-Upper Rappahannock,N,Town of Culpeper,Advanced,Advanced
51000234001,1192860,VA,0.1,0.1,TANGIER STP,Treatment Plant,Accomac,37.828055,-75.998888,#N/A,#N/A,#N/A,#N/A,N,Town of Tangier Island,Secondary,Advanced
51000250001,1192871,VA,3,3,SOUTH BOSTON S T P,Treatment Plant,South Boston,36.69558,-78.88,#N/A,#N/A,#N/A,#N/A,N,Halifax County Service Authority,Secondary,Secondary
55002345001,1206309,WI,0.04,0.04,JUDA SD #1 WWTP,Collection: Separate Sewers,Juda,42.595333,-89.494472,#N/A,#N/A,#N/A,#N/A,Y,JUDA SANITARY DISTRICT,Secondary,Secondary
08000157002,1066951,CO,0.99,0.99,WOODLAND PARK NORTH WWTP,Treatment Plant,Woodland Park,39.030833,-105.080833,Teller,#N/A,11020003,Fountain,N,"WOODLAND PARK, CITY OF",Advanced,Advanced
08000173001,1066967,CO,0.045,0.045,GRANADA STP,Collection: Separate Sewers,Granada,38.062277,-102.3099925,Prowers,#N/A,11020009,Upper Arkansas-John Martin Reservoir,N,"GMS, Inc. Consulting Engineers",Secondary,Secondary
08000174001,1066968,CO,0.17,0.17,CUCHARAS VALLEY RESORT WWT,Collection: Separate Sewers,La Veta,37.3903,-105.0889,#N/A,#N/A,#N/A,#N/A,N,CUCHARAS SAN & WATER DISTRICT,Advanced,Advanced
08000233001,1067023,CO,0.1,0.1,HAXTUN STP,Treatment Plant,Haxtun,40.6428,-102.6285,#N/A,#N/A,#N/A,#N/A,Y,"HAXTUN, TOWN OF",Secondary,Secondary
08000500020,1067165,CO,0.36,0.36,"DACONO, CITY OF",Collection: Separate Sewers,Dacono,40.07969704,-104.9341736,#N/A,#N/A,#N/A,#N/A,N,"DACONO, CITY OF",Secondary,Secondary
48005052001,1227877,TX,1.3,1.3,Canton WWTP,Treatment Plant,Canton,32.5419,-95.8521,#N/A,#N/A,#N/A,#N/A,N,GARY  BURTON  ENGINEERING INC,Secondary,Secondary
48007552001,1227929,TX,0.02,0.02,Heritage Park WWTP,Treatment Plant,Crosby,29.9027,-95.0846,#N/A,#N/A,#N/A,#N/A,N,ORANGE CO WCID #1,Secondary,Secondary
55000260001,1229135,WI,0.064,0.064,AVOCA WWTP,Treatment Plant,Avoca,43.1832,-90.3353,Iowa,#N/A,07070005,Lower Wisconsin,Y,"AVOCA, VILLAGE OF",Advanced,Advanced
55001490001,1229168,WI,0.5,0.5,EDGAR WWTP,Collection: Separate Sewers,Edgar,44.9189,-89.9628,Marathon,#N/A,07070002,Lake Dubay,Y,EDGAR VILLAGE,Advanced,Advanced
55003810002,1229218,WI,1.5,1.5,PLYMOUTH WWTP,Treatment Plant,Plymouth,43.7295,-87.9699,#N/A,#N/A,#N/A,#N/A,Y,PLYMOUTH CITY UTILITY COMMISSI,Advanced,Advanced
31001425002,1230221,NE,9.52,11.38,NORTHEAST STP,Treatment Plant,Lincoln,40.8807,-96.6245,Lancaster,#N/A,10200203,Salt,N,"LINCOLN      ,CITYOF",Secondary,Advanced
31002585001,1230271,NE,0.52,0.52,WAVERLY STP,Collection: Separate Sewers,Waverly,40.9352,-96.5211,Lancaster,#N/A,10200203,Salt,N,City of Waverly,Secondary,Secondary
20000207001,1230866,KS,0.024,0.024,CUBA WWTP,Collection: Separate Sewers,Cuba,39.8089,-97.4583,#N/A,#N/A,#N/A,#N/A,N,"CUBA, CITY OF",Secondary,Secondary
20000461001,1230884,KS,0.138,0.138,ROSSVILLE WWTP,Treatment Plant,Rossville,39.1225,-95.9622,#N/A,#N/A,#N/A,#N/A,N,"ROSSVILLE, CITY OF",Secondary,Secondary
27000289001,1231505,MN,0.13,0.13,FREEPORT WWTP,Collection: Pump Stations,Freeport,45.65663371,-94.67210231,Stearns,#N/A,07010202,Sauk,Y,FREEPORT,Secondary,Secondary
27001516001,1231520,MN,0.985,0.985,BENSON WWTP,Biosolids Handling Facility,Benson,45.31657599,-95.61617613,Swift,#N/A,07020005,Chippewa,Y,BENSON,Advanced,Advanced
27005403001,1231541,MN,0.065,0.065,CANTON WWTP,Treatment Plant,Canton,43.53557017,-91.93409146,#N/A,#N/A,#N/A,#N/A,Y,CANTON,Secondary,Secondary
27005616001,1231546,MN,0.06,0.06,LEWISVILLE WWTP,Collection: Separate Sewers,Lewisville,43.93415734,-94.43609988,Watonwan,#N/A,07020010,Watonwan,Y,LEWISVILLE,Secondary,Secondary
36005042001,1232131,NY,0.51,0.51,Stillwater (V) STP,Collection: Separate Sewers,Stillwater,42.939444,-73.650167,#N/A,#N/A,#N/A,#N/A,N,STILLWATER (V),Secondary,Secondary
36008063001,1232168,NY,2.3,2.3,Albion (V) Jt.Mun-Ind. WWTP,Treatment Plant,Albion,43.254389,-78.168778,#N/A,#N/A,#N/A,#N/A,N,Albion (V),Advanced,Advanced
17005322001,1232745,IL,1.05,1.05,HILLSBORO STP,Collection: Separate Sewers,Hillsboro,39.1686,-89.4886,Montgomery,#N/A,07140203,Shoal,N,"HILLSBORO, TOWN OF",Advanced,Advanced
08000054003,1066857,CO,0.7,0.7,WALSENBURG STP,Collection: Separate Sewers,Walsenburg,37.62391,-104.782852,Huerfano,#N/A,11020006,Huerfano,N,"WALSENBURG, CITY OF",Advanced,Advanced
08000082001,1066886,CO,0.8,0.8,Genesee Water & San District,Collection: Interceptor Sewers,Golden,39.6736,-105.27263,Jefferson,#N/A,10190002,Upper South Platte,N,GENESEE WATER & SAN DISTRICT,Advanced,Advanced
08000132001,1066932,CO,2.3,2.3,WHEAT RIDGE STP,Treatment Plant,Wheat Ridge,39.762,-105.1038,#N/A,#N/A,#N/A,#N/A,N,WHEAT RIDGE SD,Secondary,Secondary
04000106001,1069311,AZ,0.35,0.35,Springerville WWTF,Treatment Plant,Springerville,34.1394,-109.2522,#N/A,#N/A,#N/A,#N/A,Y,"Springerville, Town of",Secondary,Secondary
04002301003,1069597,AZ,0.26,0.26,Kino Springs WWTF,Collection: Separate Sewers,Nogales,31.3528,-110.815,#N/A,#N/A,#N/A,#N/A,N,"Nogales, City of",Secondary,Secondary
09000960001,1071888,CT,2,2,NEW MILFORD WPCF,Treatment Plant,New Milford,41.5693,-73.4092,#N/A,#N/A,#N/A,#N/A,N,NEW MILFORD WPCF (TOWN OF),Advanced,Advanced
09001170002,1071914,CT,0.245,0.245,REDDING - GEORGETOWN WPCF,Treatment Plant,Redding,41.2582,-73.4293,Fairfield,#N/A,01100006,Saugatuck,Y,GEORGETOWN WPCA,Advanced,Advanced
09001180001,1071915,CT,1,1.12,RIDGEFIELD WPCF,Collection: Separate Sewers,Ridgefield,41.29,-73.4937,Fairfield,#N/A,01100006,Saugatuck,N,"RIDGEFIELD, TOWN OF",Advanced,Advanced
09001400001,1071944,CT,1.38,1.38,"THOMASTON, TOWN OF",Treatment Plant,Thomaston,41.6464,-73.0788,#N/A,#N/A,#N/A,#N/A,Y,"THOMASTON, TOWN OF",Advanced,Advanced
34003057001,1073637,NJ,5.4,5.4,Long Branch City SA - CS/STP,Collection: Separate Sewers,Long Branch,40.31223,-73.9854,Monmouth,#N/A,02040301,Mullica-Toms,N,Long Branch Sewerage Authority,Secondary,Secondary
12000001031,1078106,FL,4.85,4.85,DAVIE SYSTEM II,Treatment Plant,Fort Lauderdale,26.06218,-80.235214,Broward,#N/A,03090206,Florida Southeast Coast,N,Davie,Advanced,Advanced
19000723001,1124087,IA,0.096,0.096,RENWICK STL,Treatment Plant,Renwick,42.8194,-93.9616,#N/A,#N/A,#N/A,#N/A,Y,RENWICK TOWN OF,Secondary,Secondary
16000114001,1128654,ID,2.16,4.55,PAYETTE STP,Treatment Plant,Payette,44.08,-116.9444,Ada,#N/A,17050122,Payette,N,"PAYETTE, CITY OF",Secondary,Advanced
20000111001,1130120,KS,0.057,0.057,BENTLEY WWTP,Collection: Separate Sewers,Bentley,37.8887,-97.5301,#N/A,#N/A,#N/A,#N/A,N,"BENTLEY      ,CITYOF",Secondary,Secondary
20000499004,1130318,KS,0.008,0.008,SN CO SD #6 WWTP,Treatment Plant,Topeka,39.1119,-95.6468,#N/A,#N/A,#N/A,#N/A,N,SHAWNEE CO SEWER DISTRICT,Secondary,Secondary
20000512001,1130336,KS,0.233,0.233,MOUNDRIDGE WWTP,Collection: Separate Sewers,Moundridge,38.2013,-97.51905,#N/A,#N/A,#N/A,#N/A,N,"MOUNDRIDGE, CITY OF",Secondary,Secondary
20000513001,1130337,KS,3,3.9,NEWTON WWTP,Collection: Separate Sewers,Newton,38.036509,-97.359566,Harvey,#N/A,11030012,Little Arkansas,N,"NEWTON      ,CITYOF",Advanced,Advanced
20000901001,1130418,KS,0.123,0.123,AMERICUS WWTP,Collection: Separate Sewers,Americus,38.4969,-96.2572,#N/A,#N/A,#N/A,#N/A,N,"AMERICUS, CITY OF",Secondary,Secondary
20000931001,1130443,KS,0.024,0.024,GALESBURG WWTP,Collection: Separate Sewers,Thayer,37.4721,-95.3629,#N/A,#N/A,#N/A,#N/A,N,"GALESBURG, CITY OF",Secondary,Secondary
20001010001,1130487,KS,0.02,0.02,NEW CAMBRIA WWTP,Treatment Plant,New Cambria,38.8779,-97.4979,#N/A,#N/A,#N/A,#N/A,N,"NEW CAMBRIA, CITY OF",Secondary,Secondary
20001101001,1130497,KS,0.06,0.06,ASSARIA WWTP,Treatment Plant,Assaria,38.67987,-97.603645,#N/A,#N/A,#N/A,#N/A,N,"ASSARIA, CITY OF",Secondary,Secondary
20001118001,1130511,KS,0.9,0.9,HERINGTON WWTP,Treatment Plant,Herington,38.680644,-96.943785,#N/A,#N/A,#N/A,#N/A,N,"HERINGTON, CITY OF",Advanced,Advanced
20001209001,1130539,KS,0.065,0.065,DELPHOS WWTP,Treatment Plant,Delphos,39.2609,-97.7626,#N/A,#N/A,#N/A,#N/A,N,"DELPHOS, CITY OF",Secondary,Secondary
47000215001,1166001,TN,0.8,0.8,CELINA WWTP,Collection: Separate Sewers,Celina,36.5475,-85.5178,#N/A,#N/A,#N/A,#N/A,N,"CELINA, TOWN OF",Secondary,Secondary
47000245002,1166006,TN,140,140,Chattanooga Moccasin Bend WWTP,Collection: Separate Sewers,Chattanooga,35.0519,-85.3354,Hamilton,#N/A,06020001,Middle Tennessee-Chickamauga,N,"CHATTANOOGA, CITY OF",Advanced,Advanced
47000580001,1166063,TN,0.325,0.325,Gordonsville WWTP,Collection: Separate Sewers,Gordonsville,36.2488,-85.9571,#N/A,#N/A,#N/A,#N/A,N,"Gordonsville, City of",Secondary,Secondary
22000700003,1168223,LA,1.5,1.5,LAFAYETTE - NORTHEAST OXID POND,Collection: Separate Sewers,Lafayette,30.28134,-91.97596,Lafayette,#N/A,08080103,Vermilion,N,Lafayette Consolidated Government - Northeast WWTP,Advanced,Advanced
37009201001,1153761,NC,60,75,NEUSE RIVER RESOURCE RECOVERY FACILITY,Water Reuse,Raleigh,35.720733,-78.484831,Wake,#N/A,03020201,Upper Neuse,N,City of Raleigh,Advanced,Advanced
28001390001,1160529,MS,10,10,VICKSBURG POTW,Collection: Separate Sewers,Vicksburg,32.29563,-90.89917,Warren,#N/A,08030100,Lower Mississippi-Greenville,N,VICKSBURG POTW,Secondary,Secondary
47000175002,1165989,TN,2.28,2.28,BROWNSVILLE LAGOON,Treatment Plant,Brownsville,35.6168,-89.2664,Haywood,#N/A,08010205,South Fork Forked Deer,N,Brownsville Energy Authority,Advanced,Advanced
47001430001,1166216,TN,0.03,0.03,TOONE WWTP,Collection: Separate Sewers,Toone,35.3457,-88.9559,#N/A,#N/A,#N/A,#N/A,N,"TOONE, CITY OF",Secondary,Secondary
22000565001,1168210,LA,0.16,0.16,HAUGHTON STP,Treatment Plant,Haughton,29.9534,-90.2018,#N/A,#N/A,#N/A,#N/A,N,CITY OF HARAHAN,Secondary,Secondary
22003011001,1168293,LA,1.46,1.46,OAKDALE WWT FACILITY,Treatment Plant,Oakdale,30.8058,-92.6288,Allen,#N/A,08080201,Mermentau Headwaters,N,"OAKDALE, CITY OF",Advanced,Advanced
22003121001,1168378,LA,0.3,0.4,ST. GABRIEL STP,Collection: Separate Sewers,Sunshine,30.288,-91.1247,#N/A,#N/A,#N/A,#N/A,N,ST. GABRIEL TOWN-SUNSHINE WWTP,Secondary,Advanced
29003195001,1133928,MO,0.062,0.062,Frankford WWTP,Treatment Plant,Frankford,39.495333,-91.311167,#N/A,#N/A,#N/A,#N/A,Y,City of Frankford,Advanced,Advanced
29004111001,1134120,MO,0.103,0.103,Lowry City WWTP,Collection: Separate Sewers,Lowry City,38.131647,-93.735297,#N/A,#N/A,#N/A,#N/A,Y,City of Lowry City,Advanced,Advanced
21000026001,1139494,KY,7.5,11.5,MSD - CEDAR CREEK STP,Collection: Separate Sewers,Louisville,38.1224,-85.5876,Jefferson,#N/A,05140102,Salt,N,Louisville Metro Government,Advanced,Advanced
55004140001,1206592,WI,1.8,2.11,RIVER FALLS WWTP,Collection: Separate Sewers,River Falls,44.8536,-92.6378,Pierce,#N/A,07030001,Upper St. Croix,N,"RIVER FALLS, CITY OF",Advanced,Advanced
55004830001,1206665,WI,2.282,2.282,TOMAH WWTP,Treatment Plant,Tomah,43.9805,-90.5023,#N/A,#N/A,#N/A,#N/A,Y,"TOMAH, CITY OF",Advanced,Advanced
55005150001,1206717,WI,0.085,0.085,WEBSTER STP,Treatment Plant,Webster,45.866583,-92.356806,#N/A,#N/A,#N/A,#N/A,Y,WEBSTER VILLAGE OF,Secondary,Secondary
24000005007,1214164,MD,0.02,0.02,Pleasant Valley WWTP,Treatment Plant,Westminster,39.633952,-77.046604,Carroll,#N/A,02070009,Monocacy,N,Carroll County Bureau of Utilities,Secondary,Secondary
24000018003,1214194,MD,30,30,WESTERN BRANCH WWTP,Treatment Plant,Upper Marlboro,38.7921,-76.7191,Prince George's,#N/A,02060006,Patuxent,N,Washington Suburban Sanitary Commission,Advanced,Advanced
24000030007,1214247,MD,0.6,0.6,George's Creek WWTP,Collection: Separate Sewers,Westernport,39.5097,-79.0332,#N/A,#N/A,#N/A,#N/A,N,ALLEGANY COUNTY DEPT.PUB.WORKS,Advanced,Advanced
24000300221,1214494,MD,0.1,0.1,Mill Bottom WWTS,Treatment Plant,Mount Airy,39.36307,-77.200649,Frederick,#N/A,02070009,Monocacy,N,FREDERICK COUNTY DPW,Secondary,Secondary
02000205001,1216400,AK,0.02,0.02,Grayling Lagoon,Treatment Plant,Grayling,62.9083,-160.0669,#N/A,#N/A,#N/A,#N/A,N,"Grayling, City of",Secondary,Secondary
02000263001,1216414,AK,0.2,0.2,Hooper Bay Lagoon,Collection: Separate Sewers,Hooper Bay,61.548,-166.1057,#N/A,#N/A,#N/A,#N/A,N,"HOOPER BAY, VILLAGE OF",Secondary,Secondary
36003095001,1220523,NY,28.9,28.9,Rockland County (Co) SD#1 & WWTP,Treatment Plant,Orangeburg,41.0423,-73.9419,Rockland,#N/A,02030101,Lower Hudson,N,Rockland County,Advanced,Advanced
36003118001,1220558,NY,0.8,0.8,Rockland (T)  Livingston Manor STP,Collection: Separate Sewers,Livingston Manor,41.9085,-74.831222,#N/A,#N/A,#N/A,#N/A,N,ROCKLAND (T),Advanced,Advanced
36003124001,1220567,NY,0.8,0.8,Ellenville (V) WWTP,Collection: Separate Sewers,Ellenville,41.720611,-74.383028,Ulster,#N/A,02020007,Rondout,N,ELLENVILLE (V),Advanced,Advanced
36003146002,1220594,NY,0.64,0.7,Shawangunk (T)Wallkill SD STP& ISDS,Treatment Plant,Wallkill,41.632889,-74.189361,#N/A,#N/A,#N/A,#N/A,N,SHAWANGUNK (T),Secondary,Secondary
36007110001,1221103,NY,2,2,Canastota (V) STP,Collection: Combined Sewers,Canastota,43.095793,-75.760013,Madison,#N/A,04140202,Oneida,Y,"CANASTOTA, VILLAGE OF",Advanced,Advanced
36008064001,1221262,NY,0.45,0.45,Holley (V) WWTP,Collection: Combined Sewers,Holley,43.225278,-78.018528,Orleans,#N/A,04130001,Oak Orchard-Twelvemile,N,"HOLLEY, VILLAGE OF",Secondary,Secondary
36008074001,1221269,NY,1.3,1.3,Waterloo (V) WWTP & Collection System,Collection: Combined Sewers,Waterloo,42.900556,-76.848056,Seneca,#N/A,04140201,Seneca,N,WATERLOO (V),Secondary,Secondary
